,SID,lemmatized,negative - AMBIENCE#GENERAL,negative - DRINKS#PRICES,negative - DRINKS#QUALITY,negative - DRINKS#STYLE_OPTIONS,negative - FOOD#PRICES,negative - FOOD#QUALITY,negative - FOOD#STYLE_OPTIONS,negative - LOCATION#GENERAL,negative - RESTAURANT#GENERAL,negative - RESTAURANT#PRICES,negative - SERVICE#GENERAL,neutral - AMBIENCE#GENERAL,neutral - DRINKS#PRICES,neutral - DRINKS#QUALITY,neutral - FOOD#PRICES,neutral - FOOD#QUALITY,neutral - FOOD#STYLE_OPTIONS,neutral - LOCATION#GENERAL,neutral - RESTAURANT#GENERAL,neutral - RESTAURANT#PRICES,neutral - SERVICE#GENERAL,positive - AMBIENCE#GENERAL,positive - DRINKS#QUALITY,positive - DRINKS#STYLE_OPTIONS,positive - FOOD#PRICES,positive - FOOD#QUALITY,positive - FOOD#STYLE_OPTIONS,positive - LOCATION#GENERAL,positive - RESTAURANT#GENERAL,positive - RESTAURANT#MISCELLANEOUS,positive - RESTAURANT#PRICES,positive - SERVICE#GENERAL
995,1269:1,aparatifleri açliginizi yaristirmak birebir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
996,1269:2,nargile mevcut mekân genelde dolu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
997,1270:0,kuru fasülye tercih etmek düsünülsede tereyagli pilavi dogal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
998,1270:1,kuru hakikaten lezzet iç yagin margarin oldugunu hissetmek,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
999,1270:2,lezzet yaninda veri küçük aci biberlemek bence sofranin favori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000,1271:0,hayal kirikligi uz ilk gittigimdeki tadi ikinci gidisimde bulamadim,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1271:1,ilk gittigimde lezzet gelen dürü gidisimde fiyasko yagli oldugundan yemek arkadaslarla açmak kaldik resmen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1002,1271:2,mekanin kalabalik olmasindan kaynakliydi dikkat anlam veremedim övgü almasina ragmen böyle olumsuz duru ilginç gelmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1272:0,seyir terasi i̇stanbul seyretmek keyif verdigi yer biri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,1272:1,manzarasi sakinlestirir huzur verir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,1272:2,personel ilgili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1006,1272:3,kendi kötü hissetmek mutlu ayrilirsiniz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1007,1273:0,lezzet yemek rahat orta uygun fiyat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1008,1273:1,tek soru ulaşım birazcık sıkıntı,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,1273:2,özel arac nere gireceğimizi kesmek dakika çaba sonununda mekân ulaş,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1273:3,yemek art cafe ortam devam etmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,1273:4,aynı zaman tavlamak okey oyun oynamak bölüm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1012,1273:5,gayet kul uygun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1013,1274:0,yaz güzel mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1014,1274:1,sevdıgım big chef şube arkadaş keyif zaman geçireceğiniz mekân göksun in tekrar gidiceğinizden emin olabilirsiniz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1015,1275:0,manzara kurtarmak mekân,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,1275:1,sevmek acikcasi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1275:2,kofteleri cok cok mukemmel degil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1275:3,idare eder demek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1275:4,guler yuz yok,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1275:5,gurultu ak saat oldukca kalabalik,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1276:0,oturmak süre sürek patlamak mısır getirmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1022,1276:1,durmak saat iç yaklaşık kâse yemek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023,1276:2,ayrı son premier league maç veriyorlardı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1024,1277:0,kuru fasulye lezzet demek söz yok fiyat makul saymak mekân düğü salon bozmak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1025,1277:1,nihayet kuru fasulye orta zevk hale getirmek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1278:0,mekanin konu muhtesem konsept hizmet ürün vasat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1027,1278:1,anadol hisarinda tarafi göksu dere diger tarafi i̇stanbul bogazinin akip gitmek masmavi sulari,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1028,1278:2,farkli zaman gitmek mekanin kimligi enerji hitap etmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1278:3,mutlaka müdavim vardir çekmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1278:4,mekân iyi islemek söylemek iyi sekil elden geç iyi islemek çikar bura,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1031,1279:0,konu aslinda güzel yer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,1279:1,mekanin üst kisminda otursaydik büyük ihtimal manzara vardir maalesef otopark oturdugumuz araba agaçtan sey göremedik,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1279:2,sanir ramazan özel uygulamaydi otopark masa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1279:3,eger gitmek özellikle mekanin üst katlarinda olmasini isteyin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1279:4,lezzet konu aman aman lezzet yok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1279:5,manzarasi gitmek diyorsaniz denenebilir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1037,1280:0,iç gayet sikmek kredi karti geçer çorbayi kâse düzmek tabak servis personel asik suratli et sade parça geldigi meshur oldugunu anlayamadigim gerek yer,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,1281:0,son derece kot servis anlatilamayacak hizmet sekorunden uzak bask dunyada personel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1281:1,kebapci icin olmak iyi servis guleryuzlu personel bura hayal etmek,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1281:2,servis personel ko,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1282:0,servis yavastu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1282:1,garson nie yavas oldugunu sordugumda kisi normal cvbini aldi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1282:4,kesinlikle tercih etmicem bi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1283:0,normal pizzalari yeterince in spesifik tadi eksik mekân olarakta cok ozel olmadigindan gitmek yer kanimca,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1284:0,rezalet otesi mekân,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1284:1,cok kâp saba garsonlari hizmet dandik mekân,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1284:2,manzarasi disinda tirt sunu berbat gercek,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1048,1284:3,tatli yemek istemek kalkin bask yer oturun demek terbiye,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1285:0,tevazu yok abartı değmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1285:1,i̇stanbulun iyi döner yapmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1051,1285:3,servis harika kişilik dükkân yetişmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1052,1285:4,döner yan patates salât süper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1053,1285:5,havuç dilim tatlı denenebilir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1054,1285:6,tek eksik ayran kendi yapmak,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1285:7,böyle yer el yapı ayran şart,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1286:0,mekân güzel menü larca seçenek malesef yemek lezzet değmek,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1057,1286:1,puan mekân haketmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1058,1286:2,kahve içmek ister güzel tercih yemek yemek aynı şe söyleyemeyeceğim,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1059,1287:0,büyük porsiyon anca normal porsiyon olmak küçük pizzalari tavsiye etmek,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1287:2,orta bay küçük dükkân ortaköy uygun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,1287:3,hamur fazla ince peynir bol olabilir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1287:4,domates sos malesef zayif kaldi pizzanin seviye düşürmek,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1287:5,fiyat orta yüksek arasi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1288:0,bira çoğun akis beğenmek ilk biray bitirmek,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1288:1,boğmak mekân haftasonlari özellikle kalaba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,1289:0,kalaba iç bek ferah güzel mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1067,1289:1,dış çok zaman talep karşılamak sunmak bira menü bura çekici kılmak,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1068,1289:2,yemek çeşit konu zengin değmek lezzet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1069,1289:3,denemek tavuk schnitzel mükemmel tavuk wrap harika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1070,1289:4,çeşitli homemade ice tea limonata gerçek başarı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1071,1290:0,et meze basari porsiyon inanilmaz buyuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1072,1290:1,kisi kisi icin getirmek rahatlikla yemek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1290:2,gitmek kisilik getirmek demek yiyecek sekil geliyor kisi basina tl yaziyorlar cok sacma olmus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,1291:0,çay ideal adres karaköy dem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1075,1291:1,demek fazla çay çeşit damak zevk bi yer yakalamak kes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1076,1291:2,tavsiye vanilya aroma bourban vanilla tatlı ihtiyaç için dam sakız mastika kek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1077,1291:3,hizmet ilgi alak herşey şahane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1078,1292:0,iyi gitmek yedi demek yok,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,1292:2,oturmak yer yok,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,1292:3,meşhur olmak garip gelmek açıkçası,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1293:0,manzara sever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,1293:1,manzara yemek servis olmamis,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,1293:2,üste fiyat yemek nazaran uygun degil,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1293:3,yemek gitmek memnuniyet ayrilabilirsiniz manzara seviyorsaniz kes gitmek,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,1294:0,kadiköy gitmek zevk almak mekân birtane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1086,1294:1,english pub tarz dekorasyon sahip bira çeşitli fazla tarz mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1087,1294:2,yemek schinitzel burger denemek bira yanında iyi gitmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,1294:3,kış ay içeri oturmak önermek dekorasyon orta keyif veriyor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1089,1295:0,dekorasyon renk cok sicak sevimli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1090,1295:1,ev yemek yemek isteyenler ideal bur mekân tek şart yiyecegini bilmek lazım hersey cok lezzet degil,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,1295:2,servis yavas çalışmak birbiri diyaloglarıni sevmek,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,1295:3,mekân kalaba olmak stres kontrol bişey kalmiyor sanir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,1296:0,i̇stanbul şube çok güzel değmek çalmak müzik hard rock tan popüler olmak,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1297:0,arka bahçe yorgun alıyor i̇nsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1095,1297:1,koşuyolu iyi kirpi diyet yapmak sevmek mekân menü sağlık bes uygun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1096,1298:0,masa yerlesimleri guzel degil oturmak duzeni olmamis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1298:1,yer bulmak zor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,1298:2,cok cesitli caylar fiyatlari yuksek,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1099,1298:3,i̇ngiliz cayi istedigimde sut getirmek gerekce kot oldugunh soylediler garson terslemek,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1299:0,kurufasülye değişik olabilir demek bizce kuru yemek kurufasulyeden gelen hafif şeker tat hayran bırakmak resmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,1299:1,tereyağ pilâv tav yoğurt başarı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1102,1299:2,üzerine bal fındık dökmek sütlâç cezbetmek gözükmek sütlâç tat alamadım muhallebi gibi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1103,1299:3,ayrı hergun çıkarmak fark zeytinyağ yemek başarı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1104,1299:4,fiyat ortalama ustunde malesef,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
